id,user,movie,rating
5298_2407,5298,2407,2
4653_928,4653,928,5
4607_1348,4607,1348,4
5829_1304,5829,1304,3
3441_2890,3441,2890,1
4447_1095,4447,1095,4
3625_2012,3625,2012,1
5452_551,5452,551,3
3525_2506,3525,2506,4
5927_492,5927,492,2
3163_2041,3163,2041,4
4125_3039,4125,3039,3
2945_461,2945,461,3
5570_2138,5570,2138,3
4496_2916,4496,2916,4
5333_2020,5333,2020,4
4788_2306,4788,2306,5
4355_2571,4355,2571,4
3675_786,3675,786,3
3652_2968,3652,2968,4
4642_2710,4642,2710,5
4335_25,4335,25,3
5784_2688,5784,2688,3
4516_2730,4516,2730,3
4411_1243,4411,1243,4
3770_1235,3770,1235,5
4720_3178,4720,3178,5
3309_1372,3309,1372,4
3265_1985,3265,1985,1
5621_2657,5621,2657,3
4326_1354,4326,1354,5
3386_2396,3386,2396,4
4375_1345,4375,1345,4
3410_862,3410,862,3
5256_1244,5256,1244,3
4506_1294,4506,1294,5
4238_2745,4238,2745,4
2914_2918,2914,2918,5
4339_2723,4339,2723,5
2986_3528,2986,3528,4
3070_919,3070,919,2
3847_1390,3847,1390,3
5178_3451,5178,3451,4
4260_1340,4260,1340,3
2881_3916,2881,3916,4
5788_267,5788,267,1
5470_903,5470,903,4
2909_2737,2909,2737,4
5059_2657,5059,2657,1
3657_2600,3657,2600,3
4223_1183,4223,1183,3
4415_785,4415,785,4
5249_1687,5249,1687,3
5964_596,5964,596,4
5759_235,5759,235,4
3683_2539,3683,2539,2
4543_288,4543,288,3
3607_3037,3607,3037,4
4215_1918,4215,1918,3
5550_1127,5550,1127,4
5780_173,5780,173,3
5015_1295,5015,1295,3
3044_2640,3044,2640,4
2957_1282,2957,1282,5
4790_2413,4790,2413,3
3916_2657,3916,2657,5
4344_1211,4344,1211,3
3469_3168,3469,3168,4
4446_3476,4446,3476,5
3363_318,3363,318,5
3336_1120,3336,1120,3
3261_2890,3261,2890,3
5717_2025,5717,2025,3
4134_3793,4134,3793,4
4708_1079,4708,1079,4
5431_2997,5431,2997,3
4621_15,4621,15,3
3315_3386,3315,3386,3
4673_3,4673,3,4
3120_2712,3120,2712,2
2854_1029,2854,1029,4
4220_2539,4220,2539,4
5575_587,5575,587,3
5136_2100,5136,2100,4
3069_1206,3069,1206,5
4943_1270,4943,1270,3
4227_2234,4227,2234,1
3043_3450,3043,3450,3
3528_12,3528,12,1
3885_2111,3885,2111,1
4345_3096,4345,3096,3
4028_2259,4028,2259,3
4634_3174,4634,3174,4
4124_2001,4124,2001,5
2874_2019,2874,2019,4
3389_3421,3389,3421,3
4344_3244,4344,3244,3
3486_502,3486,502,2
5056_2145,5056,2145,5
5113_589,5113,589,3
3299_82,3299,82,4
3945_110,3945,110,5
3614_3591,3614,3591,3
3546_1394,3546,1394,2
5404_2745,5404,2745,4
4520_1674,4520,1674,4
5091_1270,5091,1270,4
4951_2247,4951,2247,3
3422_329,3422,329,2
3658_1175,3658,1175,4
4823_3408,4823,3408,3
4578_454,4578,454,4
2793_1147,2793,1147,5
4227_3690,4227,3690,1
5630_1077,5630,1077,4
3075_2161,3075,2161,4
5971_2628,5971,2628,3
5948_2313,5948,2313,4
3476_1987,3476,1987,1
5300_3091,5300,3091,4
5650_10,5650,10,2
3983_1196,3983,1196,3
5615_1395,5615,1395,3
3967_372,3967,372,3
3861_2485,3861,2485,3
5378_1959,5378,1959,4
5744_3418,5744,3418,4
5111_2699,5111,2699,5
5032_1968,5032,1968,4
3971_585,3971,585,5
5843_1080,5843,1080,4
5550_1682,5550,1682,3
4482_695,4482,695,3
4785_720,4785,720,5
4204_1304,4204,1304,5
4543_1449,4543,1449,4
3216_750,3216,750,5
4950_233,4950,233,2
4719_2916,4719,2916,4
5347_522,5347,522,2
3356_2613,3356,2613,2
3998_220,3998,220,1
5487_2393,5487,2393,5
3713_1059,3713,1059,3
3182_16,3182,16,4
4384_3528,4384,3528,3
4401_1269,4401,1269,4
5305_2294,5305,2294,3
4526_3543,4526,3543,4
4049_2407,4049,2407,5
3942_2321,3942,2321,2
4882_2988,4882,2988,4
4884_2921,4884,2921,4
3621_2665,3621,2665,4
5950_2470,5950,2470,1
4808_1544,4808,1544,3
5256_1125,5256,1125,4
4637_262,4637,262,4
3353_1213,3353,1213,4
2928_610,2928,610,3
5751_1367,5751,1367,4
4070_1639,4070,1639,4
3356_364,3356,364,3
5287_2518,5287,2518,3
3118_2120,3118,2120,2
5285_2572,5285,2572,3
4637_314,4637,314,3
4250_2533,4250,2533,2
4510_2763,4510,2763,2
5890_2973,5890,2973,5
3925_2606,3925,2606,2
4484_1079,4484,1079,4
4064_1054,4064,1054,3
4302_2001,4302,2001,4
4827_3516,4827,3516,3
3217_214,3217,214,5
4882_2640,4882,2640,4
4311_2949,4311,2949,3
4206_3836,4206,3836,3
3507_725,3507,725,1
5046_1186,5046,1186,4
6016_80,6016,80,4
5728_3208,5728,3208,2
3624_2657,3624,2657,2
3434_780,3434,780,1
5614_3699,5614,3699,5
5643_1441,5643,1441,3
4521_3543,4521,3543,4
4141_1589,4141,1589,4
5077_1073,5077,1073,5
5829_34,5829,34,2
4054_2926,4054,2926,4
2888_2640,2888,2640,4
5636_441,5636,441,3
5501_2693,5501,2693,4
3807_3546,3807,3546,4
5504_450,5504,450,4
3471_150,3471,150,4
5583_110,5583,110,5
4540_1234,4540,1234,3
3120_1911,3120,1911,3
3916_162,3916,162,4
3893_3717,3893,3717,3
4088_1484,4088,1484,4
5387_1265,5387,1265,5
3830_496,3830,496,4
3908_3125,3908,3125,5
4993_1097,4993,1097,3
4984_1834,4984,1834,4
5000_1342,5000,1342,4
4961_852,4961,852,5
5568_1270,5568,1270,4
3151_3857,3151,3857,5
4508_333,4508,333,2
3735_2750,3735,2750,3
3968_733,3968,733,5
3224_1126,3224,1126,1
5046_1711,5046,1711,3
5636_2080,5636,2080,4
4779_261,4779,261,4
5100_2949,5100,2949,4
3961_2456,3961,2456,1
5468_2991,5468,2991,3
5047_866,5047,866,5
3712_2641,3712,2641,3
4156_1382,4156,1382,5
4260_1350,4260,1350,5
3847_2890,3847,2890,4
4224_3359,4224,3359,4
3605_2369,3605,2369,1
3618_900,3618,900,4
4508_3098,4508,3098,3
3630_2542,3630,2542,5
4978_1391,4978,1391,4
5747_3440,5747,3440,2
4950_784,4950,784,1
5038_1415,5038,1415,3
3263_3441,3263,3441,4
5270_2802,5270,2802,1
4374_434,4374,434,4
3625_587,3625,587,3
4026_543,4026,543,4
3197_900,3197,900,4
3974_1,3974,1,5
2934_1377,2934,1377,3
4106_1566,4106,1566,3
5834_2070,5834,2070,4
3868_2860,3868,2860,4
5848_457,5848,457,4
3309_588,3309,588,4
3301_1673,3301,1673,4
5824_2792,5824,2792,4
4913_1394,4913,1394,4
3998_541,3998,541,5
4942_3467,4942,3467,5
5178_1394,5178,1394,5
3618_3671,3618,3671,3
4048_802,4048,802,5
3308_3479,3308,3479,5
3829_697,3829,697,2
3353_3274,3353,3274,3
3003_2571,3003,2571,5
2900_1957,2900,1957,3
5057_3555,5057,3555,3
4328_592,4328,592,3
5420_1014,5420,1014,4
5363_340,5363,340,3
4666_317,4666,317,4
5954_3451,5954,3451,5
5428_48,5428,48,3
2922_1562,2922,1562,4
3836_3753,3836,3753,4
3617_1278,3617,1278,3
3839_344,3839,344,1
3770_933,3770,933,5
4496_457,4496,457,4
4260_539,4260,539,3
5367_3450,5367,3450,3
2857_2763,2857,2763,3
4869_3174,4869,3174,4
5954_1213,5954,1213,5
4601_377,4601,377,4
5680_3372,5680,3372,4
4053_1245,4053,1245,4
5580_3634,5580,3634,5
5543_380,5543,380,3
4227_935,4227,935,1
4042_3471,4042,3471,3
4223_1375,4223,1375,3
3153_2170,3153,2170,3
4459_2918,4459,2918,4
4279_1375,4279,1375,3
4780_3505,4780,3505,4
4492_3196,4492,3196,5
5472_2046,5472,2046,2
4512_2993,4512,2993,5
3432_3552,3432,3552,5
5561_1095,5561,1095,3
2941_2294,2941,2294,4
4750_3477,4750,3477,3
5661_1394,5661,1394,3
5277_2657,5277,2657,2
5345_2716,5345,2716,5
4431_1219,4431,1219,5
5972_2804,5972,2804,5
5738_1518,5738,1518,4
5468_3221,5468,3221,4
4971_3174,4971,3174,3
3374_3296,3374,3296,4
3265_2414,3265,2414,4
5553_3527,5553,3527,4
4510_3844,4510,3844,3
4802_3549,4802,3549,4
2793_1173,2793,1173,4
5329_141,5329,141,3
4980_1732,4980,1732,4
5005_2442,5005,2442,2
5604_306,5604,306,5
2986_552,2986,552,3
3827_2916,3827,2916,4
5001_419,5001,419,2
3756_2422,3756,2422,3
4042_454,4042,454,3
3998_2637,3998,2637,3
4328_1610,4328,1610,4
4335_2375,4335,2375,3
4729_1,4729,1,4
5042_2696,5042,2696,3
3577_1894,3577,1894,4
3632_2828,3632,2828,1
2967_1245,2967,1245,3
4310_1036,4310,1036,4
4085_1033,4085,1033,3
5516_2518,5516,2518,3
4799_441,4799,441,2
5282_1234,5282,1234,5
3534_1912,3534,1912,4
4585_631,4585,631,4
4745_2081,4745,2081,2
3121_2334,3121,2334,3
4364_3766,4364,3766,2
4047_1552,4047,1552,4
5292_908,5292,908,5
4172_1845,4172,1845,4
5367_165,5367,165,4
5763_1050,5763,1050,2
3564_474,3564,474,5
4892_318,4892,318,3
3999_2719,3999,2719,2
5468_1572,5468,1572,5
4064_2565,4064,2565,4
3792_590,3792,590,4
3479_2706,3479,2706,4
5738_2568,5738,2568,1
3082_1042,3082,1042,2
3157_2657,3157,2657,3
4950_1278,4950,1278,5
5372_3005,5372,3005,4
5161_1222,5161,1222,5
3921_145,3921,145,3
3607_2490,3607,2490,4
4177_3763,4177,3763,4
3681_2683,3681,2683,4
4802_1252,4802,1252,5
4535_2613,4535,2613,4
2899_3274,2899,3274,4
4243_3768,4243,3768,4
4477_2533,4477,2533,4
4824_2145,4824,2145,3
3930_364,3930,364,4
5390_589,5390,589,4
3900_1101,3900,1101,5
5413_3160,5413,3160,4
3200_778,3200,778,3
3934_1593,3934,1593,2
5182_1366,5182,1366,3
4732_2625,4732,2625,4
5407_3685,5407,3685,5
3391_1474,3391,1474,3
5048_912,5048,912,5
4738_780,4738,780,4
3118_457,3118,457,3
5929_273,5929,273,3
2967_2145,2967,2145,2
4362_593,4362,593,4
4721_3203,4721,3203,4
3224_3809,3224,3809,4
4064_2700,4064,2700,5
5765_2194,5765,2194,3
4883_914,4883,914,3
5785_163,5785,163,5
3483_1079,3483,1079,5
3942_1476,3942,1476,2
4774_3147,4774,3147,4
4757_2858,4757,2858,4
4945_3302,4945,3302,4
5464_778,5464,778,4
3630_590,3630,590,4
5375_858,5375,858,4
4718_2080,4718,2080,4
4049_2344,4049,2344,2
3985_1693,3985,1693,3
3823_1212,3823,1212,4
4995_2985,4995,2985,3
4075_3769,4075,3769,4
5678_3354,5678,3354,4
2997_2246,2997,2246,3
5483_3684,5483,3684,4
3878_2716,3878,2716,4
2940_1210,2940,1210,2
5085_2474,5085,2474,3
5074_3089,5074,3089,5
5273_2124,5273,2124,3
5406_1073,5406,1073,2
3998_3702,3998,3702,4
3180_70,3180,70,3
5521_2302,5521,2302,4
5880_2316,5880,2316,2
3590_260,3590,260,5
6040_1373,6040,1373,3
5972_3387,5972,3387,3
3949_2815,3949,2815,3
4725_2009,4725,2009,3
5788_453,5788,453,3
5153_2302,5153,2302,4
3593_1961,3593,1961,4
4236_2599,4236,2599,5
3150_1093,3150,1093,4
4608_102,4608,102,2
4036_3254,4036,3254,3
2994_548,2994,548,3
5686_1610,5686,1610,1
4746_1961,4746,1961,4
5184_2000,5184,2000,4
4508_3261,4508,3261,2
5892_3201,5892,3201,5
5364_2389,5364,2389,4
3833_29,3833,29,5
3808_2456,3808,2456,1
5738_2985,5738,2985,4
4286_3645,4286,3645,1
4543_2427,4543,2427,4
4671_1457,4671,1457,3
5467_1179,5467,1179,5
2857_2001,2857,2001,4
3167_1,3167,1,5
4489_3033,4489,3033,4
4112_2728,4112,2728,5
3504_1994,3504,1994,4
4795_969,4795,969,3
6007_2148,6007,2148,3
5649_2059,5649,2059,4
4262_673,4262,673,3
3308_3527,3308,3527,3
4268_2177,4268,2177,5
4271_2622,4271,2622,5
4732_2099,4732,2099,5
5326_1358,5326,1358,2
5289_746,5289,746,4
4815_3548,4815,3548,5
5173_3452,5173,3452,3
5954_2240,5954,2240,1
3284_556,3284,556,5
5978_2032,5978,2032,5
4285_2539,4285,2539,4
3880_47,3880,47,4
3861_3617,3861,3617,4
3685_1729,3685,1729,4
5874_3010,5874,3010,4
6037_2840,6037,2840,3
5981_903,5981,903,5
5845_1223,5845,1223,5
3350_2324,3350,2324,4
4893_2393,4893,2393,5
3729_3033,3729,3033,5
4895_2762,4895,2762,5
3618_2490,3618,2490,3
5275_1246,5275,1246,5
3481_1221,3481,1221,5
4682_329,4682,329,4
3492_1265,3492,1265,4
4006_235,4006,235,2
5269_592,5269,592,4
5861_2212,5861,2212,3
5312_2355,5312,2355,4
3055_442,3055,442,4
3033_3114,3033,3114,4
5929_382,5929,382,5
4521_3504,4521,3504,4
2994_1079,2994,1079,3
5378_2706,5378,2706,2
3957_378,3957,378,2
4739_457,4739,457,5
4725_2541,4725,2541,3
4578_2067,4578,2067,2
5347_1356,5347,1356,2
5874_899,5874,899,3
4381_3755,4381,3755,4
4473_2764,4473,2764,4
3259_1625,3259,1625,4
4450_891,4450,891,3
4071_3448,4071,3448,4
5234_3099,5234,3099,3
3032_173,3032,173,3
3810_356,3810,356,4
5636_2804,5636,2804,4
3569_3664,3569,3664,1
3446_1345,3446,1345,4
3834_2616,3834,2616,4
2978_2488,2978,2488,4
5808_260,5808,260,5
4390_2961,4390,2961,2
5075_2407,5075,2407,2
3858_616,3858,616,4
4085_2571,4085,2571,3
5301_541,5301,541,2
3859_253,3859,253,4
5634_1653,5634,1653,4
6036_735,6036,735,3
4718_2762,4718,2762,5
3356_2025,3356,2025,4
5069_1193,5069,1193,5
4137_1288,4137,1288,5
5667_838,5667,838,4
5091_1036,5091,1036,4
4898_1095,4898,1095,4
3013_356,3013,356,3
4882_1952,4882,1952,5
3042_597,3042,597,5
4643_2891,4643,2891,4
4577_3671,4577,3671,3
3491_597,3491,597,3
4699_480,4699,480,4
4480_281,4480,281,4
4964_2421,4964,2421,1
2969_1690,2969,1690,4
3908_1094,3908,1094,5
4344_22,4344,22,1
5335_1189,5335,1189,5
4808_647,4808,647,3
5561_3256,5561,3256,4
5522_3684,5522,3684,4
5905_1974,5905,1974,1
3674_969,3674,969,5
5070_3247,5070,3247,1
5272_1294,5272,1294,4
4917_417,4917,417,2
4200_1214,4200,1214,4
4578_1587,4578,1587,4
5677_2707,5677,2707,4
5046_2334,5046,2334,4
4220_2064,4220,2064,4
3675_246,3675,246,4
3099_2377,3099,2377,3
3841_3334,3841,3334,4
3158_3793,3158,3793,4
3691_441,3691,441,5
5985_2025,5985,2025,3
2853_101,2853,101,5
5422_492,5422,492,4
4103_2020,4103,2020,4
3778_1488,3778,1488,3
5038_3326,5038,3326,1
3654_2617,3654,2617,4
5954_1562,5954,1562,1
5033_3341,5033,3341,5
4049_316,4049,316,4
4456_1198,4456,1198,4
3678_1831,3678,1831,5
5598_587,5598,587,2
3391_2427,3391,2427,5
4790_3252,4790,3252,3
5529_3617,5529,3617,5
3724_3388,3724,3388,1
3697_3479,3697,3479,4
4904_2863,4904,2863,4
3311_1986,3311,1986,1
4021_3671,4021,3671,5
4772_2728,4772,2728,5
4098_3430,4098,3430,5
4854_1260,4854,1260,4
5511_1265,5511,1265,4
3195_2091,3195,2091,2
5015_2736,5015,2736,4
3255_351,3255,351,2
2795_2527,2795,2527,4
3520_2395,3520,2395,4
5585_1221,5585,1221,5
5049_1610,5049,1610,3
5812_2915,5812,2915,3
4572_3051,4572,3051,2
5964_3264,5964,3264,3
5643_468,5643,468,3
4614_2236,4614,2236,4
3262_193,3262,193,1
4127_2046,4127,2046,5
3586_7,3586,7,2
4819_3707,4819,3707,3
3014_3915,3014,3915,4
3312_2,3312,2,1
4200_3175,4200,3175,4
5767_1983,5767,1983,5
3892_551,3892,551,4
3357_3418,3357,3418,3
3507_2997,3507,2997,5
2798_2997,2798,2997,4
4855_3070,4855,3070,1
3147_1617,3147,1617,4
3999_3153,3999,3153,3
2872_996,2872,996,3
5736_1537,5736,1537,3
5543_3054,5543,3054,3
4688_3448,4688,3448,3
4022_144,4022,144,3
2997_2716,2997,2716,5
3614_2840,3614,2840,3
5990_1084,5990,1084,5
3930_933,3930,933,4
3340_2866,3340,2866,4
3686_720,3686,720,4
5163_3599,5163,3599,4
4784_1684,4784,1684,5
3635_3739,3635,3739,4
4349_1769,4349,1769,2
2951_1394,2951,1394,3
5795_1953,5795,1953,5
5749_2551,5749,2551,5
5272_2375,5272,2375,2
4245_316,4245,316,4
3332_1127,3332,1127,3
4007_3697,4007,3697,1
4849_1387,4849,1387,4
4972_2038,4972,2038,3
5927_1554,5927,1554,1
5368_2859,5368,2859,4
4918_2826,4918,2826,1
3057_1394,3057,1394,3
3261_3067,3261,3067,3
5074_69,5074,69,3
5738_1762,5738,1762,2
3576_2145,3576,2145,3
3505_2138,3505,2138,4
2939_1845,2939,1845,5
5256_1303,5256,1303,4
4853_1196,4853,1196,4
2965_1221,2965,1221,3
3389_1345,3389,1345,2
5335_2150,5335,2150,4
3760_3505,3760,3505,4
3519_3476,3519,3476,2
4340_356,4340,356,4
5254_1909,5254,1909,4
5329_2247,5329,2247,4
4808_2921,4808,2921,3
5643_1012,5643,1012,3
3611_2770,3611,2770,5
4788_1288,4788,1288,3
4042_1320,4042,1320,4
5480_1101,5480,1101,4
3760_2941,3760,2941,3
4979_3877,4979,3877,1
5648_733,5648,733,4
5364_2324,5364,2324,5
4725_1676,4725,1676,4
3079_2012,3079,2012,1
5766_3409,5766,3409,3
5333_1513,5333,1513,3
4623_1584,4623,1584,4
3714_3836,3714,3836,4
4497_1327,4497,1327,2
4016_3104,4016,3104,2
5490_383,5490,383,3
3653_1200,3653,1200,4
3796_2408,3796,2408,4
3533_1805,3533,1805,3
4985_1200,4985,1200,5
3697_2433,3697,2433,5
4656_1909,4656,1909,3
5754_1500,5754,1500,4
3370_2,3370,2,3
5940_3505,5940,3505,4
6003_3255,6003,3255,5
5927_3252,5927,3252,1
4523_62,4523,62,4
2955_780,2955,780,2
3238_1172,3238,1172,4
5468_2948,5468,2948,3
5996_2719,5996,2719,2
5350_1210,5350,1210,3
4351_2968,4351,2968,3
5255_3097,5255,3097,5
3557_355,3557,355,2
5367_1359,5367,1359,1
4015_317,4015,317,3
4543_1136,4543,1136,4
3280_736,3280,736,2
3618_132,3618,132,3
4377_377,4377,377,4
4454_1404,4454,1404,1
4408_2290,4408,2290,3
3940_3111,3940,3111,4
5065_3386,5065,3386,4
4853_3267,4853,3267,4
2968_2628,2968,2628,3
3946_2054,3946,2054,3
3688_2949,3688,2949,5
5980_2993,5980,2993,4
5614_3307,5614,3307,4
4260_2889,4260,2889,3
3614_3174,3614,3174,3
5952_2401,5952,2401,4
4928_3257,4928,3257,3
3526_361,3526,361,3
2788_2949,2788,2949,4
4725_387,4725,387,3
5698_2134,5698,2134,4
4827_2023,4827,2023,3
4042_1792,4042,1792,3
5220_1296,5220,1296,4
3769_2997,3769,2997,5
4543_3528,4543,3528,2
4149_3793,4149,3793,5
5845_43,5845,43,4
4311_592,4311,592,2
3948_1057,3948,1057,5
5536_1918,5536,1918,3
5339_2001,5339,2001,4
3970_3219,3970,3219,1
3884_3087,3884,3087,2
4327_3576,4327,3576,5
4484_1009,4484,1009,5
5524_830,5524,830,5
4089_3316,4089,3316,3
4523_1135,4523,1135,3
4107_3265,4107,3265,5
4725_2477,4725,2477,3
5960_3450,5960,3450,4
3464_3418,3464,3418,4
5854_1982,5854,1982,4
2909_1388,2909,1388,4
4653_3174,4653,3174,3
2909_2245,2909,2245,4
4268_919,4268,919,5
4271_3253,4271,3253,1
4129_1221,4129,1221,5
3464_1672,3464,1672,3
5306_34,5306,34,5
3957_587,3957,587,4
4315_1405,4315,1405,5
5857_551,5857,551,5
5905_1269,5905,1269,4
4526_2481,4526,2481,3
4364_3264,4364,3264,4
5557_3608,5557,3608,5
3778_2409,3778,2409,3
2955_3328,2955,3328,4
4987_1917,4987,1917,4
4823_32,4823,32,2
5156_3471,5156,3471,5
4750_1642,4750,1642,3
5763_1061,5763,1061,2
4957_1240,4957,1240,3
2985_2393,2985,2393,4
5321_1923,5321,1923,3
5369_1207,5369,1207,4
4784_3298,4784,3298,4
3391_431,3391,431,5
5717_2706,5717,2706,5
2857_3479,2857,3479,3
3170_1079,3170,1079,3
5687_2950,5687,2950,3
5018_3108,5018,3108,4
4700_2005,4700,2005,3
4344_1977,4344,1977,1
3032_3932,3032,3932,4
5512_919,5512,919,4
5623_3394,5623,3394,3
4004_165,4004,165,4
4040_1917,4040,1917,2
5426_3489,5426,3489,2
4064_2571,4064,2571,3
4469_912,4469,912,5
4932_3358,4932,3358,5
4407_150,4407,150,3
5823_1220,5823,1220,5
5299_3683,5299,3683,4
5763_592,5763,592,2
4860_3176,4860,3176,4
3621_2003,3621,2003,1
4451_3272,4451,3272,3
4962_2080,4962,2080,3
4250_3654,4250,3654,5
3045_2916,3045,2916,4
3163_949,3163,949,4
5329_1884,5329,1884,4
5955_2427,5955,2427,2
5230_3061,5230,3061,4
4921_1783,4921,1783,3
3308_1513,3308,1513,2
2812_597,2812,597,3
6018_172,6018,172,3
3822_3360,3822,3360,3
5662_1573,5662,1573,5
4823_3617,4823,3617,3
2921_260,2921,260,4
4950_3448,4950,3448,4
5490_733,5490,733,4
4933_1281,4933,1281,5
4225_2064,4225,2064,4
3792_1304,3792,1304,4
5831_1213,5831,1213,5
4237_3476,4237,3476,3
4729_2567,4729,2567,4
5182_2522,5182,2522,4
5632_353,5632,353,3
2854_1678,2854,1678,3
2828_2336,2828,2336,5
5978_2000,5978,2000,2
5878_2359,5878,2359,5
4879_1228,4879,1228,3
5018_2028,5018,2028,5
6016_2987,6016,2987,3
5312_780,5312,780,4
5752_1041,5752,1041,5
5401_2085,5401,2085,4
3841_2638,3841,2638,3
3300_2764,3300,2764,4
5177_3082,5177,3082,4
3998_924,3998,924,4
5070_2069,5070,2069,4
4265_2116,4265,2116,5
3844_2710,3844,2710,5
3129_1259,3129,1259,4
2878_1727,2878,1727,3
3142_3019,3142,3019,5
2928_2094,2928,2094,1
5908_480,5908,480,4
5954_1248,5954,1248,3
3370_1276,3370,1276,5
6011_3615,6011,3615,5
4666_3774,4666,3774,3
3808_427,3808,427,4
2934_509,2934,509,2
5317_3426,5317,3426,3
4436_1136,4436,1136,5
4796_208,4796,208,1
3808_1503,3808,1503,3
4352_673,4352,673,3
3224_2020,3224,2020,4
5340_1060,5340,1060,3
4673_1293,4673,1293,5
3641_3176,3641,3176,5
5724_3359,5724,3359,4
4269_1806,4269,1806,2
4811_246,4811,246,2
2978_904,2978,904,5
3029_2015,3029,2015,4
3622_2857,3622,2857,5
3318_290,3318,290,5
3178_2706,3178,2706,1
5501_174,5501,174,1
4508_1060,4508,1060,4
2978_2352,2978,2352,3
3445_595,3445,595,4
4156_2006,4156,2006,3
3491_3471,3491,3471,5
5161_596,5161,596,2
4379_1320,4379,1320,2
3502_147,3502,147,4
3807_3445,3807,3445,3
3201_1256,3201,1256,5
4150_246,4150,246,3
3733_858,3733,858,5
4414_586,4414,586,5
5180_1212,5180,1212,5
4482_1220,4482,1220,4
5421_318,5421,318,5
4444_2355,4444,2355,4
4620_1695,4620,1695,4
2894_3755,2894,3755,1
5204_1372,5204,1372,3
4798_3663,4798,3663,3
5576_3639,5576,3639,5
5575_2717,5575,2717,3
5556_2469,5556,2469,3
3829_1343,3829,1343,4
4488_2948,4488,2948,4
5558_2091,5558,2091,2
4140_2023,4140,2023,1
3621_173,3621,173,1
4435_2718,4435,2718,3
4086_1680,4086,1680,4
4181_2720,4181,2720,1
4579_1282,4579,1282,4
2918_2542,2918,2542,4
5805_1265,5805,1265,4
4370_2431,4370,2431,3
5916_3018,5916,3018,3
5005_2269,5005,2269,3
4535_480,4535,480,4
3979_2687,3979,2687,5
3690_1884,3690,1884,4
3055_2081,3055,2081,4
5091_3114,5091,3114,5
4277_1846,4277,1846,4
5730_2990,5730,2990,2
3389_2393,3389,2393,2
5762_569,5762,569,4
3054_1946,3054,1946,3
4867_2078,4867,2078,5
6036_3362,6036,3362,4
4756_3175,4756,3175,3
3709_497,3709,497,5
5482_2871,5482,2871,5
3265_1552,3265,1552,1
5289_1019,5289,1019,4
2968_1620,2968,1620,4
5113_1266,5113,1266,3
5344_356,5344,356,3
5509_628,5509,628,3
4085_1036,4085,1036,4
5543_2033,5543,2033,3
5107_2011,5107,2011,2
2899_750,2899,750,5
3868_2772,3868,2772,3
2887_1408,2887,1408,5
2909_135,2909,135,3
5352_17,5352,17,4
2986_236,2986,236,3
5682_1885,5682,1885,3
5312_1303,5312,1303,5
3081_2369,3081,2369,3
5143_736,5143,736,4
3408_2858,3408,2858,4
4261_1882,4261,1882,2
3585_3535,3585,3535,1
3391_2381,3391,2381,3
3189_88,3189,88,3
4249_1104,4249,1104,5
4309_3793,4309,3793,3
2889_1262,2889,1262,4
5113_1968,5113,1968,2
5197_3653,5197,3653,3
5795_2411,5795,2411,2
2814_2571,2814,2571,5
4823_910,4823,910,4
3576_954,3576,954,4
2825_515,2825,515,4
3808_1653,3808,1653,4
5930_3072,5930,3072,5
5345_996,5345,996,1
3098_3189,3098,3189,3
5581_2990,5581,2990,3
3957_3705,3957,3705,2
5278_1196,5278,1196,5
5008_1214,5008,1214,5
3760_1219,3760,1219,5
4169_3507,4169,3507,4
5329_1641,5329,1641,5
3112_2861,3112,2861,3
5831_1223,5831,1223,4
5568_3438,5568,3438,5
4036_2012,4036,2012,3
4502_2054,4502,2054,3
5838_923,5838,923,5
4336_153,4336,153,4
4237_440,4237,440,4
4180_217,4180,217,3
4312_2378,4312,2378,3
5666_267,5666,267,2
2896_1291,2896,1291,5
2825_372,2825,372,4
5100_2986,5100,2986,3
4039_3751,4039,3751,4
3314_2105,3314,2105,4
3624_1240,3624,1240,4
5543_382,5543,382,4
5418_329,5418,329,3
3625_1092,3625,1092,4
4658_2087,4658,2087,3
3837_2947,3837,2947,5
5920_587,5920,587,5
5014_3095,5014,3095,5
3308_26,3308,26,5
3965_3752,3965,3752,3
3808_105,3808,105,2
4600_1186,4600,1186,3
3882_2917,3882,2917,4
3850_1059,3850,1059,4
3469_161,3469,161,4
3092_1253,3092,1253,3
5026_2378,5026,2378,3
3147_6,3147,6,4
4016_1120,4016,1120,3
6035_194,6035,194,5
4510_2184,4510,2184,2
3919_2175,3919,2175,5
5466_235,5466,235,5
4658_1882,4658,1882,1
5869_318,5869,318,4
6035_1614,6035,1614,4
4401_2640,4401,2640,4
3017_3418,3017,3418,4
4569_208,4569,208,2
4562_3179,4562,3179,3
3612_3005,3612,3005,3
5550_2918,5550,2918,4
4033_589,4033,589,5
3380_1394,3380,1394,5
4993_1296,4993,1296,4
3313_2761,3313,2761,5
4152_1304,4152,1304,5
3651_1601,3651,1601,2
4570_2076,4570,2076,4
3983_2826,3983,2826,4
3831_2612,3831,2612,5
5523_2642,5523,2642,3
4031_3627,4031,3627,4
5100_3703,5100,3703,4
4344_969,4344,969,5
5504_1238,5504,1238,5
5005_2020,5005,2020,5
3887_3186,3887,3186,3
5142_2863,5142,2863,3
5623_2423,5623,2423,5
5626_2535,5626,2535,5
4805_2393,4805,2393,3
4861_509,4861,509,5
4335_380,4335,380,4
4659_1,4659,1,5
2907_236,2907,236,3
4001_344,4001,344,3
4451_3114,4451,3114,3
3065_531,3065,531,3
5011_2803,5011,2803,4
